,productType,description,origin,links,id
472,Scanning compounds to repurpose,Scanning antiviral compounds previously in development,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e0d4a30ae1cc5bcaf665bf64e5b37757
473,Antibodies,LY-CoV555 antibody from recovered patients,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e11c0f5f4005dd04a579beab3076fac9
474,Protein subunit,"Protein subunit, native like trimeric subunit spike protein",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e1dfcb805f87f69e79685854f6f317b8
475,Other,"Diovan (valsartan), angiotensin II receptor blocker (ARB)",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e217a963262cfdfc3782b7c92ccb5314
476,Device,Impella RP heart pump,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e2839e1232e391b95d4f70b29f432e13
477,Protein subunit,PDS-0203; Versamune T-cell activating technology,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e2b7c85f0b8c440d0f71a9341141c8bd
478,Cell-based therapies,Small mobile stem (SMS) cells,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e2c2c63e1af6790e9521023e80816fb7
479,Antibodies,Antibodies from recovered COVID-19 patients,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e2ea44c3a986e81eea5cd60e2c851d2b
480,RNA-based treatments,"Antisense oligonucleotides, peptide conjugated",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e3281d3d5cd27c43a99b31329da01bcc
481,Other,"EDP1815, oral single strain of microbe ",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e36f5fe39e03a148c77656336090394a
482,Antivirals,Sofusbuvir,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e392adf10a80786ea469c020bbd33405
483,Protein subunit,"Protein subunit, capsid-like particle (CLP)",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e3cc5e9499847fdd43bd7f0214df4695
484,Cell-based therapies,"IMS001, human embryonic stem cell-derived mesenchymal stem cells (hES-MSC)",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e43579f7d2b3a8742c117be3d81de227
485,Replicating viral vector,"Measles virus (S, N targets)",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e49009c9237e30b828139621b210da11
486,Protein subunit,Protein subunit; S protein,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e4df10d62d3a4f6d8c1b763f34e7165b
487,Inactivated virus,"Inactivated, QAZCOVID-IN®",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e590cb3d47b272dbd2bb48647f747811
488,Antibodies,"Opdivo (nivolumab), PD-1 blocking antibody",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e5b2197ce3e24ea48f69d9d726503e82
489,Antibodies,"IgY-110, anti-CoV-2 antibody (nasal spary application)",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e75f24c8788606706b7620a421ed8fe2
490,Unknown,exoVACC exome platform,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e78febf1262857a7232f36f9231d46fa
491,DNA-based,DNA,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e7ffd6d061dece0fe33879fdf9686fe3
492,Protein subunit,RBD + Adjuvant (FINLAY-FR-1),Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e80844f9d4f110c1bcf81795594f06a2
493,Antibodies,Antibodies,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e81b1da5e33ad484e48086e2a64983c0
494,Protein subunit,Protein subunit (gp-96 backbone),Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e8759286764ea8645de18f2ac23b9461
495,Protein subunit,"Protein subunit, peptide",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,e8f3905ec721f66264f2cb614117e0f8
496,Antibodies,"CT-P59; Antibodies from recovered COVID-19 patients
",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,ec647a78588d53214cdd5fe382a74176
497,Protein subunit,"Protein subunit; Subunit protein, plant produced",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,edaaf353388ef51880cd61bac08d61c8
498,Other,"ADX-629, orally available reactive aldehyde species (RASP) inhibitor",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,ee5d4fcd4fa981df178eadcafdccc48b
499,Unknown,nanoparticles (vaults) as second-line defense of infection,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,ee8c7a8863733e15722cae887cb213e6
500,Other,"interferon/peginterferon alpha-2b, PegIntron, Sylatron, IntronA, PegiHep
",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,ef25b8d3e8c7868623f63158deb5a2eb
501,Non-replicating viral vector,Influenza A H1N1 vector,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,ef323fe24070c45ab8aa4f9bba067083
502,Other,senicapoc,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,ef84d3f2d3cb77fb164cb9bddf5c5e94
503,Replicating viral vector,Replicating viral vector; YF17D Vector,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f03aa3d82bdc66e4e22973ce3af9269b
504,Antivirals,"Kaletra/Aluvia (lopinavir/ritonavir), HIV-1 protease inhibitor",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f19ff5564c8a698baf7e55a599bfdc80
505,Antibodies,"Ultomiris (ravulizumab-cwvz), complement inhibitor",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f205cbd437ab8b58708bd14d9d8c4a94
506,Other,Peginterferon lambda,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f245790d005cbb642237938882d7589c
507,Protein subunit,Protein subunit; oral E. coli-based protein expression system of S and N proteins,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f248ab4a9c447b8ec407648ef6066d7c
508,Protein subunit,Subunit,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f2b1c8ef3451a20b7cbb8fd58138b9e4
509,RNA-based vaccine,RNA; several mRNA candidates,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f2b3881942dae1a878e054dee000064c
510,Scanning compounds to repurpose,Scanning compounds to repurpose,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f2f6a8983477441fb524f1da30ef0501
511,Other,Recombinant human interferon alpha-1b,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f2f9b3782e146d379d580f0eddf33811
512,Protein subunit,"Protein subunit, recombinant S protein in IC-BEVS  ",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f2fd7f54c5d9410cb1dfe182c2b9685e
513,Protein subunit,RBD-based,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f3445115b7625267cb2a6bae15284a32
514,Virus-like particle,S protein integrated in HIV VLPs,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f47b62da26413c771c5a5cd5bb39946d
515,Cell-based therapies,"Astrostem-V, Allogenic, adipose-derived mesenchymal stem cells (HB-adMSCs)",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f4b569c953d6034ddec619867cbc983a
516,Antibodies,"Ilaris (canakinumab), interleukin-1beta blocker",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f57725824ed56f5cd556cf7d560da63b
517,Other,"Aviptadil, synthetic form of Vasoactive Intestinal Polypeptide (RLF-100)",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f5bd55e8a93a759805bd77c179ee5601
518,Antibodies,Antibody,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f5e4bc7392e41b7722f02bea36feef0f
519,Other,"dutasteride, anti-androgen",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f72260e06a0f294ff207b77d7d4829ba
520,Antivirals,Antiviral compounds,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f78ff8e1026ff89a674b9b965f47fe10
521,Protein subunit,CiVax™ COVID-19 vaccine candidate; spike protein + novel adjuvant,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f801743a9a40126e14ecebe387f13fb2
522,Cell-based therapies,"CLBS119, autologous peripheral blood-derived CD34+ cell therapy ",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f81c7486af839cf3eac36342944d63ae
523,Antibodies,"mavrilimumab, anti-granulocyte-macrophase colony-stimunlating factor receptor-alpha monoclonal antibody",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f8767031b9863d8cc67fa56b2d4c4c9c
524,Protein subunit,Protein subunit; S1 or RBD protein,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,f97e89a197a1cfaa20099cd032875ef2
525,Virus-like particle,VLP; plant-derived VLP adjuvanted with GSK or Dynavax adjs.,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,fa98a550f856ecda8b8ec8f279cc11e0
526,RNA-based vaccine,RNA; LNP-encapsulated mRNA (mRNA 1273),Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,faf6e40e514f27025b2ecb9c851411c2
527,DNA-based,msDNA vaccine,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,fc1395aa699d2a7ed324a21a0fdd7dc7
528,Scanning compounds to repurpose,Screening of drug compounds,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,fd8fadc29447a442996dde33359b1919
529,Unknown,ISR-50,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,fde59124ae19d98ab9e46e23a568d19f
530,Replicating viral vector,Avian paramyxovirus vector (APMV),Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,fdfdde1fa46ce62751f887f69ac4d199
531,Protein subunit,RBD-based,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,fe1df1b8b27874590f134fff07a96c3d
532,Scanning compounds to repurpose,Scanning library of antiviral compounds,Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,ff03802457f89be054d96d03222eb329
533,RNA-based vaccine,"LNP-mRNA
",Milken,https://docs.google.com/document/d/1Y4nCJJ4njzD1wiHbufCY6gqfRmj49Qn_qNgOJD62Wik/edit,ff12f0cca97c655b5f0d45bd48d676ec
534,,"Polyclonal hyperimmune globulin (H-IG), unbranded",Milken,,milkentreatment_000
535,,"Antibodies from mice, REGN3048-3051, against the spike protein",Milken,,milkentreatment_001
536,,CT-P59; Antibodies from recovered COVID-19 patients,Milken,,milkentreatment_002
537,,Super-antibody or antibody cocktail to target potential mutations of SARS-CoV-2,Milken,,milkentreatment_003
538,,COVI-SHIELD antibody cocktail that binds to three different epitopes,Milken,,milkentreatment_004
539,,Antibodies from recovered COVID-19 patients,Milken,,milkentreatment_005
540,,"VIR-7831 and VIR-7832, antibodies from recovered SARS patients",Milken,,milkentreatment_006
541,,Antibodies from recovered COVID-19 patients,Milken,,milkentreatment_007
542,,"COVID-19 Immunoglobulin, plasma derived",Milken,,milkentreatment_008
543,,"Avastin (bevacizumab), vascular endothelial growth factor inhibitor",Milken,,milkentreatment_009
544,,PD-1 blocking antibody; Thymosin,Milken,,milkentreatment_010
545,,"Opdivo (nivolumab), PD-1 blocking antibody",Milken,,milkentreatment_011
546,,"leronlimab (PRO 140), a CCR5 antagonist",Milken,,milkentreatment_012
547,,"AiRuiKa (camrelizumab), anti-programmed cell death protein (PD-1) antibody",Milken,,milkentreatment_013
548,,"Kevzara (sarilumab), interleukin-6 receptor antagonist",Milken,,milkentreatment_014
549,,"Actemra (tocilizumab), interleukin-6 receptor antagonist",Milken,,milkentreatment_015
550,,"Gimsilumab, anti-granulocyte-macrophage colony stimulating factor monoclonal",Milken,,milkentreatment_016
551,,"TJM2 (TJ003234), anti-granulocyte-macrophage colony stimulating factor antibody",Milken,,milkentreatment_017
552,,"lenzilumab, anti-granulocyte-macrophage colony stimulating factor antibody",Milken,,milkentreatment_018
553,,"Sylvant (siltuximab), interleukin-6 targeted monoclonal",Milken,,milkentreatment_019
554,,"Soliris (eculizumab), complement inhibitor",Milken,,milkentreatment_020
555,,"Ilaris (canakinumab), interleukin-1beta blocker",Milken,,milkentreatment_021
556,,"Gamifant (emapalumab), anti-interferon gamma antibody",Milken,,milkentreatment_022
557,,"meplazumab, anti-CD147 antibody",Milken,,milkentreatment_023
558,,"LY3127804, anti-Angiopoietin 2 (Ang2) antibody",Milken,,milkentreatment_024
559,,"Ultomiris (ravulizumab-cwvz), complement inhibitor",Milken,,milkentreatment_025
560,,"IFX-1, anti-C5a antibody",Milken,,milkentreatment_026
561,,"otilimab, anti-granulocyte macrophase colony-stimulating factor (GM-CSF) antibody",Milken,,milkentreatment_027
562,,Monoclonal antibody cocktail,Milken,,milkentreatment_028
563,,Antibody,Milken,,milkentreatment_029
564,,"Antibodies targeting the S protein from convalescent serum, humanized mice, and phage display",Milken,,milkentreatment_030
565,,Antibody,Milken,,milkentreatment_031
566,,Antibodies,Milken,,milkentreatment_032
567,,Antibody,Milken,,milkentreatment_033
568,,Antibodies,Milken,,milkentreatment_034
569,,Antibodies,Milken,,milkentreatment_035
570,,Antibodies,Milken,,milkentreatment_036
571,,Antibodies (OmniChicken platform),Milken,,milkentreatment_037
572,,Antibodies (OmniRat platform),Milken,,milkentreatment_038
573,,"Monocloncal antibodies, TLR4 antagonist",Milken,,milkentreatment_039
574,,"Monocloncal antibodies, CXC10 antagonist",Milken,,milkentreatment_040
575,,Polyclonal hyperimmune globulin (H-IG),Milken,,milkentreatment_041
576,,Horse plasma product (COVID-EIG),Milken,,milkentreatment_042
577,,Convalescent plasma (blood plasma from recovered patients),Milken,,milkentreatment_043
578,,Antibodies from recovered COVID-19 patients,Milken,,milkentreatment_044
579,,Polyclonal hyperimmune globulin (H-IG),Milken,,milkentreatment_045
580,,Antibodies from recovered COVID-19 patients,Milken,,milkentreatment_046
581,,Antibodies from recovered COVID-19 patients,Milken,,milkentreatment_047
582,,Antibodies from recovered COVID-19 patients,Milken,,milkentreatment_048
583,,Antibodies from recovered COVID-19 patients,Milken,,milkentreatment_049
584,,Antibodies from recovered COVID-19 patients,Milken,,milkentreatment_050
585,,Novel IgM and IgA antibodies,Milken,,milkentreatment_051
586,,"SAB-185, Polyclonal hyperimmune globulin (H-IG)",Milken,,milkentreatment_052
587,,Non-viral gene therapy to produce monoclonal antibodies,Milken,,milkentreatment_053
588,,"rCIG (recombinant anti-coronavirus 19 hyperimmune gammaglobulin), polyclonal antibodies",Milken,,milkentreatment_054
589,,"IC14, recombinant chimeric anti-CD14 monoclonal antibody",Milken,,milkentreatment_055
590,,"MEDI3506, monoclonal antibody targeting interleukin 33",Milken,,milkentreatment_056
591,,Octagam; intravenous Immunoglobulin (IVIG),Milken,,milkentreatment_057
592,,Purified ovine immunoglobulin from immunized sheep,Milken,,milkentreatment_058
593,,Antibodies,Milken,,milkentreatment_059
594,,JS016 antibody candidate,Milken,,milkentreatment_060
595,,Linked nanobody antibody,Milken,,milkentreatment_061
596,,"Single domain antibodies (sdAbs), engineered monoclonal antibody derived from camelids",Milken,,milkentreatment_062
597,,"Favilavir/Favipiravir/T-705/Avigan, licensed in Japan to treat influenza",Milken,,milkentreatment_063
598,,"Kaletra/Aluvia (lopinavir/ritonavir), HIV-1 protease inhibitor",Milken,,milkentreatment_064
599,,"remdesivir, nucleotide analog",Milken,,milkentreatment_065
600,,"Prezcobix (darunavir, HIV-1 protease inhibitor/cobicistat, CYP3A inhibitor)",Milken,,milkentreatment_066
601,,galidesivir,Milken,,milkentreatment_067
602,,"Ganovo (danoprevir), hepatitis C virus NS3 protease inhibitor; ritonavir; interferon, approved in China to treat Hepatitis C",Milken,,milkentreatment_068
603,,"ASC09, HIV protease inhibitor",Milken,,milkentreatment_069
604,,"Truvada (emtricitabine and tenofovir, both HIV-1 nucleoside analog reverse transcriptase inhibitors)",Milken,,milkentreatment_070
605,,"Arbidol (umifenovir), licensed in Russia and China for treatment of respiratory viral infections",Milken,,milkentreatment_071
606,,"Vicromax, broad spectrum antiviral",Milken,,milkentreatment_072
607,,ISR-50,Milken,,milkentreatment_073
608,,"Tamiflu (oseltamivir), neuraminidase inhibitor",Milken,,milkentreatment_074
609,,antiviral Fc conjugates,Milken,,milkentreatment_075
610,,Antiviral compounds,Milken,,milkentreatment_076
611,,"EIDD-2801, oral ribonucleoside analog",Milken,,milkentreatment_077
612,,Virazole (ribavirin for inhalation solution),Milken,,milkentreatment_078
613,,Antiviral drug combinations,Milken,,milkentreatment_079
614,,Levovir (clevudine),Milken,,milkentreatment_080
615,,AB001,Milken,,milkentreatment_081
616,,BTL-tml,Milken,,milkentreatment_082
617,,"DAS181, recombinant sialidase (nebulized)",Milken,,milkentreatment_083
618,,emetine hydrochloride,Milken,,milkentreatment_084
619,,"AT-527, oral purine nucleotide prodrug",Milken,,milkentreatment_085
620,,"PLX cell product, placenta-based cell therapy",Milken,,milkentreatment_086
621,,Mesenchymal stem cells,Milken,,milkentreatment_087
622,,Autologous Adipose-Tissue Derived Mesenchymal Stem Cells (ADMSCs),Milken,,milkentreatment_088
623,,"Ryoncil (remestemcel-L), allogenic mesenchymal stem cells",Milken,,milkentreatment_089
624,,"MultiStem, bone marrow stem cells",Milken,,milkentreatment_090
625,,Allogeneic T-cell therapies,Milken,,milkentreatment_091
626,,Natural killer cell-based therapy,Milken,,milkentreatment_092
627,,"CYNK-001, allogeneic, natural killer cell therapy",Milken,,milkentreatment_093
628,,"CAP-1002, allogenic cardiosphere-derived cells",Milken,,milkentreatment_094
629,,"haNK, natural killer cells",Milken,,milkentreatment_095
630,,Bone marrow-derived allogenic mesenchymal stem cells (BM-Allo-MSC),Milken,,milkentreatment_096
631,,"Allogenic, adipose-derived mesenchymal stem cells (HB-adMSCs)",Milken,,milkentreatment_097
632,,"Astrostem-V, Allogenic, adipose-derived mesenchymal stem cells (HB-adMSCs)",Milken,,milkentreatment_098
633,,"AmnioBoost, concentrated allogeneic MSCs and cytokines derived from amniotic fluid",Milken,,milkentreatment_099
634,,Chimeric antigen receptors (CAR)/T cell receptors (TCR)-T cell therapy,Milken,,milkentreatment_100
635,,RNAi - testing 150 RNAis,Milken,,milkentreatment_101
636,,VIR-2703 (ALN-COV) siRNA candidate,Milken,,milkentreatment_102
637,,Ampligen; (rintatolimod),Milken,,milkentreatment_103
638,,"OT-101, a TGF-Beta antisense drug candidate",Milken,,milkentreatment_104
639,,Inhaled mRNA,Milken,,milkentreatment_105
640,,"Antisense oligonucleotides, peptide conjugated",Milken,,milkentreatment_106
641,,Scanning library of antiviral compounds,Milken,,milkentreatment_107
642,,Scanning compounds to repurpose,Milken,,milkentreatment_108
643,,Scanning antiviral compounds previously in development,Milken,,milkentreatment_109
644,,Scanning compounds to repurpose,Milken,,milkentreatment_110
645,,Repurposing antiviral drug candidates,Milken,,milkentreatment_111
646,,Screening new drugs + library of antiviral compounds,Milken,,milkentreatment_112
647,,Screening drug compounds,Milken,,milkentreatment_113
648,,Scanning compounds to repurpose,Milken,,milkentreatment_114
649,,Scanning compounds to repurpose,Milken,,milkentreatment_115
650,,Scanning compound libraries,Milken,,milkentreatment_116
651,,Artificial intellegence-based screening to identify repurposed drug combinations,Milken,,milkentreatment_117
652,,Identifying drugs to repurpose,Milken,,milkentreatment_118
653,,Screening for antiviral drug candidates,Milken,,milkentreatment_119
654,,Identifying drugs to repurpose,Milken,,milkentreatment_120
655,,AI-based screening to identify a peptide cocktail,Milken,,milkentreatment_121
656,,Identify anti-coronavirus compounds that target cellular host genes,Milken,,milkentreatment_122
657,,Screening of drug compounds,Milken,,milkentreatment_123
658,,Identify novel drugs,Milken,,milkentreatment_124
659,,Methylprednisolone / ciclesonide (Alvesco)/ hydrocortisone/ corticosteroids,Milken,,milkentreatment_125
660,,"Chloroquine/ Hydroxychloroquine, antimalarial",Milken,,milkentreatment_126
661,,"camostat mesylate, transmembrane protease serine 2 (TMPRSS2) inhibitor, approved in Japan to treat multiple conditions including pancreatitis",Milken,,milkentreatment_127
662,,Jakafi/jakavi (ruxolitinib),Milken,,milkentreatment_128
663,,"interferon/peginterferon alpha-2b, PegIntron, Sylatron, IntronA, PegiHep",Milken,,milkentreatment_129
664,,"Novaferon, Nova, interferon, licensed in China for Hepatitis B",Milken,,milkentreatment_130
665,,Traumakine (interferon beta 1-a),Milken,,milkentreatment_131
666,,Recombinant human interferon alpha-1b,Milken,,milkentreatment_132
667,,"SNG001, inhaled formulation of interferon beta-1a",Milken,,milkentreatment_133
668,,Peginterferon lambda,Milken,,milkentreatment_134
669,,"Cerocal (ifenprodil), NP-120, an NDMA receptor glutamate receptor antagonist targeting Glu2NB",Milken,,milkentreatment_135
670,,APN01; recombinant soluble human Angiotensin Converting Enzyme 2,Milken,,milkentreatment_136
671,,"Brilacidin, a defensin mimetic",Milken,,milkentreatment_137
672,,BXT-25; glycoprotein,Milken,,milkentreatment_138
673,,Peptides targeting the NP protein,Milken,,milkentreatment_139
674,,"BIO-11006, inhaled peptide",Milken,,milkentreatment_140
675,,"Gilenya (fingolimod), sphingosine 1-phosphate receptor modulator",Milken,,milkentreatment_141
676,,"WP1122, glucose decoy prodrug (and related drug candidates)",Milken,,milkentreatment_142
677,,Rebif (interferon beta-1a),Milken,,milkentreatment_143
678,,"nafamostat, approved in Japan to treat pancreatitis and other diseases",Milken,,milkentreatment_144
679,,A number of synthesized nanoviricide drug candidates,Milken,,milkentreatment_145
680,,"Cozaar (losartan), angiotensin II receptor blocker (ARB)",Milken,,milkentreatment_146
681,,"Diovan (valsartan), angiotensin II receptor blocker (ARB)",Milken,,milkentreatment_147
682,,Micardis (telmisartan),Milken,,milkentreatment_148
683,,"Activase (alteplase), tissue plasminogen activator (tPA)",Milken,,milkentreatment_149
684,,"Leukine (sargramostim, rhu-Granulocyte macrophage colony stimulating factor )",Milken,,milkentreatment_150
685,,"Kineret (anakinra), interleukin-1 receptor antagonist",Milken,,milkentreatment_151
686,,"AT-001, aldose reductase inhibitor",Milken,,milkentreatment_152
687,,"Aplidin (plitidepsin), approved in Australia to treat multiple myeloma",Milken,,milkentreatment_153
688,,"dipyridamole (Persantine), anticoagulant",Milken,,milkentreatment_154
689,,recombinant human plasma gelsolin (rhu-pGSN),Milken,,milkentreatment_155
690,,solnatide (synthetic molecule with a structure based on the lectin-like domain of human Tumour Necrosis Factor alpha),Milken,,milkentreatment_156
691,,Nitric oxide,Milken,,milkentreatment_157
692,,PP-001,Milken,,milkentreatment_158
693,,ARMS-1,Milken,,milkentreatment_159
694,,PUL-042 inhalation solution,Milken,,milkentreatment_160
695,,"Olumiant (baricitinib), Janus kinase (JAK) inhibitor",Milken,,milkentreatment_161
696,,"Xeljanz (tofacitinib), Janus kinase (JAK) inhibitor",Milken,,milkentreatment_162
697,,colchicine,Milken,,milkentreatment_163
698,,"heparin; low molecular weight heparin (enoxaparin), anticoagulant",Milken,,milkentreatment_164
699,,"DSTAT (dociparstat sodium), glycosaminoglycan derivative of heparin",Milken,,milkentreatment_165
700,,LAU-7b (fenretinide),Milken,,milkentreatment_166
701,,ST-001 nanoFenretinide (fenretinide),Milken,,milkentreatment_167
702,,"Xpovio (selinexor), oral, selective inhibitor of nuclear export (SINE) compound",Milken,,milkentreatment_168
703,,"BLD-2660, synthetic small molecule inhibitor of calpain (CAPN) 1, 2, and 9",Milken,,milkentreatment_169
704,,"Calquence (acalabrutinib), Bruton's tyrosine kinase (BTK) inhibitor",Milken,,milkentreatment_170
705,,"CD24Fc, biological immunomodulator (nonpolymorphic regions of CD24 attached to the Fc region of human IgG1)",Milken,,milkentreatment_171
706,,"Aviptadil, synthetic form of Vasoactive Intestinal Polypeptide",Milken,,milkentreatment_172
707,,"vazegepant, CGRP receptor antagonist",Milken,,milkentreatment_173
708,,"CM4620-IE, calcium release-activated calcium (CRAC) channel inhibtor",Milken,,milkentreatment_174
709,,ivermectin,Milken,,milkentreatment_175
