,sha,source,title,doi,pmcid,pubmedId,license,abstractText,publishTime,authors,journal,idMsftPaper,hasFullText,fullTextFile,url,id,whoCovidence
679,038354e8830fe01feb621a12e8a8c467a15b6354,PMC,Currentresearchonrespiratoryviralinfections:FifthInternationalSymposium(),10.1016/j.antiviral.2003.12.006,PMC7127031,15218875,no-cc,,2004-01-31,"Ison,MichaelG;Johnston,SebastianL;Openshaw,Peter;Murphy,Brian;Hayden,Frederick",AntiviralRes,,True,custom_license,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7127031/,0rrgqukp,
833,5aefd421655e2155dfc6a2fcb3c12dc14f35e9dc,Medline;PMC,"SevereAcuteRespiratorySyndrome,Beijing,2003",10.3201/eid1001.030553,PMC3092360,15078593,no-cc,"The largest outbreak of severe acute respiratory syndrome (SARS) struck Beijing in spring 2003. Multiple importations of SARS to Beijing initiated transmission in several healthcare facilities. Beijing’s outbreak began March 5; by late April, daily hospital admissions for SARS exceeded 100 for several days; 2,521 cases of probable SARS occurred. Attack rates were highest in those 20–39 years of age; 1% of cases occurred in children <10 years. The case-fatality rate was highest among patients >65 years (27.7% vs. 4.8% for those 20–64 years, p < 0.001). Healthcare workers accounted for 16% of probable cases. The proportion of case-patients without known contact to a SARS patient increased significantly in May. Implementation of early detection, isolation, contact tracing, quarantine, triage of case-patients to designated SARS hospitals, and community mobilization ended the outbreak.",2004-01-27,"Liang,Wannian;Zhu,Zonghan;Guo,Jiyong;Liu,Zejun;He,Xiong;Zhou,Weigong;Chin,DanielP.;Schuchat,Anne",EmergInfectDis,1708544,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/15078593/,0ynor3i5,
1369,fc42d485ca1e1dc3f0661ccfd769cd5b632a9b59,PMC,DNAimmunizationandcentralnervoussystemviralinfection,10.1016/s0065-3527(01)56030-3,PMC7130639,11450302,no-cc,"This chapter discusses the virus infections of the central nervous system (CNS) and DNA vaccines. Mild central nervous system (CNS) symptoms, such as headache and drowsiness, can result from systemically elevated cytokine levels and therefore are common in many virus infections, even in the absence of the infection of the CNS. CNS infection is quite unusual and is initiated either as a result of the viremia or, more rarely, as a result of neural spread. The poliovirus infects the anterior horn motor neurons of the spinal cord, causing poliomyelitis, the disease for which the virus is named. DNA vaccination is a relatively new entrant in the vaccine sweepstakes, but is viewed with optimism, for a number of reasons. DNA vaccines encoding the nucleoprotein from lymphocytic choriomeningitis virus can confer protection against the normally lethal intracranial challenge. In rabies, in a mouse model, immunization with plasmids encoding the rabies glycoprotein conferred complete protection against subsequent viral challenge. Several virus-induced CNS diseases may be explained by their triggering of autoimmunity. Experimental autoimmune encephalomyelitis is a well-characterized CNS disease induced by the administration of certain CNS proteins.",2004-01-07,"LindsayWhitton,J.;Fujinami,RobertS.",AdvVirusRes,,True,custom_license,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7130639/,1l67qsfc,
743,fe82c4b394122cb75a39f8b35c19adbe21e20d08,Elsevier;Medline;PMC,Mousehepatitisvirusneurovirulence:evidenceofalinkagebetweenSglycoproteinexpressionandimmunopathology,10.1016/j.virol.2003.08.041,PMC7126387,14972534,no-cc,"Differences in disease outcome between the highly neurovirulent MHV-JHM and mildly neurovirulent MHV-A59 have been attributed to variations within the spike (S) glycoprotein. Previously, we found that MHV-JHM neurovirulence was marked by diminished expression of interferon-γ (IFN-γ) mRNA and a reduced presence of CD8 T cells in the CNS concomitant with heightened macrophage inflammatory protein (MIP)-1 transcript levels and greater macrophage infiltration relative to MHV-A59 infection. Here, the ability of the S and non-spike genes to regulate these immune responses was evaluated using chimeric viruses. Chimeric viruses WTR13 and S4R22 were made on MHV-A59 variant backgrounds and, respectively, contained the S gene of MHV-A59 and MHV-JHM. Unexpectedly, genes other than S appeared to modulate events critical to viral replication and survival. Unlike unresolving MHV-JHM infections, the clearance of WTR13 and S4R22 infections coincided with strong IFN-γ transcription and an increase in the number of CD8 T cells infiltrating into the CNS. However, despite the absence of detectable viral titers, approximately 40% of S4R22-infected mice succumbed within 3 weeks, indicating that the enhanced mortality following S4R22 infection was not associated with high viral titers. Instead, similar to the MHV-JHM infection, reduced survival following S4R22 infection was observed in the presence of elevated MIP-1α and MIP-1β mRNA accumulation and enhanced macrophage numbers within infected brains. These observations suggest that the S protein of MHV-JHM influences neurovirulence through the induction of MIP-1α- and MIP-1β-driven macrophage immunopathology.",2004-01-05,"Rempel,JuliaD.;Murray,ShannonJ.;Meisner,Jeffrey;Buchmeier,MichaelJ.",Virology,26010451,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/14972534/;https://www.sciencedirect.com/science/article/pii/S0042682203006585;https://api.elsevier.com/content/article/pii/S0042682203006585,0vby04et,
1036,c5131e5f5c6000ec84139edc64778a6f1d391b83,Medline;PMC,"8thAnnualTorontoCriticalCareMedicineSymposium,30October–1November2003,Toronto,Ontario,Canada",10.1186/cc2429,PMC420071,14975048,no-cc,,2004-01-02,"Granton,Jeff;Granton,John",CritCare,165828,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/14975048/,1769ovyk,
1589,,PMC,,10.1098/rspb.2003.2554,PMC1691540,14728778.0,unk,,2003-12-22,,Proceedings of the Royal Society of London. Series B: Biological Sciences,,True,custom_license,http://europepmc.org/articles/pmc1691540?pdf=render,1tklz3jf,
563,6f45b931bd5418ea79f805edbbb8e0be9c834204,Medline;PMC,"Maintainingdentaleducationandspecialistdentalcareduringanoutbreakofanewcoronavirusinfection.Part2:Controlofthedisease,thenelimination",10.1038/sj.bdj.4810819,PMC7091600,14718953,no-cc,"On Thursday 27th March 2003 the decision had been made to stop all clinical teaching and all non-elective patient care at the Prince Philip Dental Hospital, the teaching hospital of the Faculty of Dentistry of the University of Hong Kong. A lethal respiratory disease of unknown aetiology was spreading through the community but also in medical hospitals where it was infecting healthcare workers with apparent ease. Infections in an apartment block called Amoy Gardens seemed to have taken place by the deadly long distance airborne transmission route. The daily numbers of new cases of Severe Acute Respiratory Syndrome were rising exponentially. Normally bustling streets and public buildings of Hong Kong had fallen silent.",2003-12-20,"Smales,FC;Samaranyake,LP",BrDentJ,7871925,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/14718953/,0n8odm7e,
848,71f455523b378aa5d85a739e624701f596644a6d,PMC,"Readallaboutit:TheLancet'sPaperoftheYear,2003",10.1016/s0140-6736(03)15110-0,PMC7123340,14697815,no-cc,,2003-12-19,"Horton,Richard",Lancet,,True,custom_license,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7123340/,0zj83sui,
732,1cf3629cfea7432f34ada55a60e9cfdada8a07c2,Elsevier;Medline;PMC,Sequentialsymptomaticanalysisinprobablesevereacuterespiratorysyndromecases(),10.1016/j.annemergmed.2003.10.010,PMC7124244,14707937,no-cc,"STUDY OBJECTIVE: Previous reports on severe acute respiratory syndrome (SARS) described mainly its symptoms. However, the time sequence of symptom development was rarely discussed. The objective of this study is to chronologically document the time sequence of symptom development in probable SARS cases and compare that of the febrile non-SARS cases, thus providing valuable information for early recognition of the disease. METHODS: This prospective, descriptive, cohort study was conducted in an academic university hospital in Taipei, Taiwan, from March 14 through May 12, 2003. Patients presenting to the emergency department (ED) with a temperature of at least 38.0°C (≥100.3°F) and exposure history were evaluated with a structured protocol. Detailed time sequences of individual symptoms were recorded, and chest radiography and laboratory test results were obtained. Probable SARS cases were determined by the Center of Disease Control Taiwan. Children younger than 15 years and suspected SARS patients with negative polymerase chain reaction results were excluded from final analysis. RESULTS: Seventy-nine SARS and 220 non-SARS cases were analyzed. The major clinical symptoms of SARS patients on ED presentation were myalgia, loose stool or diarrhea, nonproductive cough or dyspnea, headache, and chills. Upper airway symptoms, including rhinorrhea and sore throat, were rarely seen in the SARS patients but were common in the non-SARS group. Characteristic symptom sequence, consisting of initial fever accompanied by diarrhea and myalgia and then progressive respiratory symptoms, was identified in 55 SARS patients (69.6%; 95% confidence interval [CI] 0.60 to 0.80) but only 7 (3.2%; 95% CI 0.008 to 0.05) non-SARS patients. Chest radiographic abnormality may precede lower respiratory tract symptoms in some SARS patients. CONCLUSION: During an outbreak period, recognition of possible SARS cases depends on the heightened awareness of its clinical presentation. Aside from travel and contact history, the time sequence of the accompanying symptoms of SARS should help first-line physicians screen SARS patients at an early stage.",2003-12-03,"Chen,Shey-Ying;Chiang,Wen-Chu;Ma,MatthewHuei-Ming;Su,Chan-Ping;Hsu,Chiung-Yuan;Chow-InKo,Patrick;Tsai,Kuang-Chau;Yen,Zui-Shen;Shih,Fuh-Yuan;Chen,Shyr-Chyr;Lin,Shou-Ju;Wang,Jiun-Ling;Chang,Shan-Chwen;Chen,Wen-Jone",AnnEmergMed,24491626,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/14707937/;https://www.sciencedirect.com/science/article/pii/S0196064403010667;https://api.elsevier.com/content/article/pii/S0196064403010667,0ubbqima,
815,8f52b78e1c88e4caa3daf5a09d9723b11e4bd113,PMC,SARSandmasks,10.1016/j.jhin.2003.09.010,PMC7118987,14706275,no-cc,,2003-12-02,"Puro,V;Magnavita,N;Ippolito,G",JHospInfect,,True,custom_license,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7118987/,0y049q14,
1614,75ebad1e8641e5fe2a51214f4d97742ab59a8dae,Medline;PMC,AirpollutionandcasefatalityofSARSinthePeople'sRepublicofChina:anecologicstudy,10.1186/1476-069x-2-15,PMC293432,14629774,no-cc,"BACKGROUND: Severe acute respiratory syndrome (SARS) has claimed 349 lives with 5,327 probable cases reported in mainland China since November 2002. SARS case fatality has varied across geographical areas, which might be partially explained by air pollution level. METHODS: Publicly accessible data on SARS morbidity and mortality were utilized in the data analysis. Air pollution was evaluated by air pollution index (API) derived from the concentrations of particulate matter, sulfur dioxide, nitrogen dioxide, carbon monoxide and ground-level ozone. Ecologic analysis was conducted to explore the association and correlation between air pollution and SARS case fatality via model fitting. Partially ecologic studies were performed to assess the effects of long-term and short-term exposures on the risk of dying from SARS. RESULTS: Ecologic analysis conducted among 5 regions with 100 or more SARS cases showed that case fatality rate increased with the increment of API (case fatality = - 0.063 + 0.001 * API). Partially ecologic study based on short-term exposure demonstrated that SARS patients from regions with moderate APIs had an 84% increased risk of dying from SARS compared to those from regions with low APIs (RR = 1.84, 95% CI: 1.41–2.40). Similarly, SARS patients from regions with high APIs were twice as likely to die from SARS compared to those from regions with low APIs. (RR = 2.18, 95% CI: 1.31–3.65). Partially ecologic analysis based on long-term exposure to ambient air pollution showed the similar association. CONCLUSION: Our studies demonstrated a positive association between air pollution and SARS case fatality in Chinese population by utilizing publicly accessible data on SARS statistics and air pollution indices. Although ecologic fallacy and uncontrolled confounding effect might have biased the results, the possibility of a detrimental effect of air pollution on the prognosis of SARS patients deserves further investigation.",2003-11-20,"Cui,Yan;Zhang,Zuo-Feng;Froines,John;Zhao,Jinkou;Wang,Hua;Yu,Shun-Zhang;Detels,Roger",EnvironHealth,9804453,True,custom_license,https://www.ncbi.nlm.nih.gov/pubmed/14629774/,1ul8owic,
1558,e384fc58c3ce9ec16698d34474cc97c7dc9721ab,Elsevier;PMC,Researchforumabstracts,10.1016/s0196-0644(03)00821-7,PMC7135773,14535236,els-covid,,2003-10-31,,AnnalsofEmergencyMedicine,214757630,True,custom_license,https://www.sciencedirect.com/science/article/pii/S0196064403008217;https://api.elsevier.com/content/article/pii/S0196064403008217,1s7yfoy2,
1766,,PMC,Rotavirusexcretionbykidsinanaturallyinfectedgoatherd,10.1016/0921-4488(94)90015-9,PMC7135623,32288208,no-cc,"A cross-sectional study was carried out in a dairy goat herd, investigating the presence of rotavirus by means of ELISA, polyacrylamide gel electrophoresis (PAGE) and two latex agglutination tests in feces of 63 goat kids younger than 1 month, with and without diarrhea, and in feces of 19 adult goats during the first few days after parturition. All animals belonged to a herd located in the mountains of the León province (NW Spain). Rotaviruses were found in 18 out of 63 goat kid fecal samples but no significant association between shedding of rotavirus and presence of diarrhea could be established. Rotaviruses were found in kids aged 6 to 21 days, and more frequently between 6 and 10 days. No shedding of virus was detected in any of the adults. Considering ELISA as the reference test, PAGE and both latex agglutination tests were less sensitive. One of the latex tests was also highly non-specific. All PAGE-positive samples showed the typical electropherotype of group A rotavirus. Feces were also screened for other pathogens including Escherichia coli, Clostridium perfringens and Cryptosporidium parvum. C. parvum oocysts were detected in the feces of six out of 45 goat kids tested, all six suffering from diarrhea. This paper represents the first description of rotavirus infections in goats in Spain. The possible mechanisms of viral diffusion within the herd and its role as pathogen in goats are discussed.",2003-10-02,"Muñoz,M.;Lanza,I.;Alvarez,M.;Cármenes,P.",SmallRuminRes,,True,custom_license,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7135623/,20o4ufa3,
